# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Latitude (° N),Longitude (° E),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Air temperature (°F),Air pressure (mbar)
0,0,0,0,0,0,28.61,-80.6,0,0,0,59,1013.25
0.011,0.003,0.237,49.576,-0,0,28.61,-80.6,0,0,0,59,1013.25
0.021,0.019,0.734,49.79,-0,0,28.61,-80.6,0,0,0,59,1013.249
0.031,0.051,1.233,50.005,-0,0,28.61,-80.6,0,0,0,59,1013.248
0.041,0.099,1.734,50.219,-0,0,28.61,-80.6,0,0,0,59,1013.246
0.051,0.165,2.237,50.432,-0,0,28.61,-80.6,0,0,0,58.999,1013.244
0.055,0.195,2.439,50.518,-0,0,28.61,-80.6,0,0,0,58.999,1013.243
0.061,0.246,2.741,50.258,-0,0,28.61,-80.6,0,0,0,58.999,1013.241
0.07,0.334,3.192,49.869,-0,0,28.61,-80.6,0,0,0,58.999,1013.238
0.08,0.447,3.688,49.435,-0,0,28.61,-80.6,0,0,0,58.998,1013.234
0.089,0.562,4.131,49.045,-0,0,28.61,-80.6,0,0,0,58.998,1013.23
0.099,0.706,4.625,49.622,-0,0,28.61,-80.6,0,0,0,58.997,1013.225
0.109,0.866,5.124,50.199,-0,0,28.61,-80.6,0,0,0,58.997,1013.219
0.119,1.042,5.629,50.776,-0,0,28.61,-80.6,0,0,0,58.996,1013.213
0.129,1.235,6.139,51.353,-0,0,28.61,-80.6,0,0,0,58.996,1013.206
0.139,1.445,6.656,51.93,-0,0,28.61,-80.6,0,0,0,58.995,1013.198
0.149,1.672,7.178,52.508,-0,0,28.61,-80.6,0,0,0,58.994,1013.19
0.155,1.816,7.494,52.855,-0,0,28.61,-80.6,0,0,0,58.994,1013.185
0.164,2.045,7.97,52.957,-0,0,28.61,-80.6,0,0,0,58.993,1013.177
0.174,2.315,8.5,53.07,-0,0,28.61,-80.6,0,0,0,58.992,1013.167
0.184,2.602,9.032,53.183,-0,0,28.61,-80.6,0,0,0,58.991,1013.157
0.194,2.907,9.564,53.296,-0,0,28.61,-80.6,0,0,0,58.99,1013.146
0.2,3.099,9.884,53.363,-0,0,28.61,-80.6,0,0,0,58.989,1013.139
0.209,3.398,10.364,53.417,-0,0,28.61,-80.6,0,0,0,58.988,1013.129
0.219,3.747,10.899,53.477,-0,0,28.61,-80.6,0,0,0,58.987,1013.116
0.229,4.113,11.434,53.536,-0,0,28.61,-80.6,0,0,0,58.985,1013.103
0.239,4.497,11.97,53.596,-0,0,28.61,-80.6,0,0,0,58.984,1013.089
0.249,4.898,12.506,53.655,-0.001,0,28.61,-80.6,0,0,0,58.983,1013.075
0.259,5.317,13.043,53.714,-0.001,0,28.61,-80.6,0,0,0,58.981,1013.06
0.269,5.754,13.58,53.773,-0.001,0,28.61,-80.6,0,0,0,58.979,1013.044
0.279,6.209,14.118,53.832,-0.001,0,28.61,-80.6,0,0,0,58.978,1013.028
0.289,6.681,14.657,53.891,-0.001,0,28.61,-80.6,0,0,0,58.976,1013.011
0.3,7.22,15.25,53.955,-0.001,0,28.61,-80.6,0,0,0,58.974,1012.992
0.31,7.729,15.79,54.036,-0.001,0,28.61,-80.6,0,0,0,58.972,1012.974
0.32,8.256,16.331,54.116,-0.001,0,28.61,-80.6,0,0,0,58.971,1012.955
0.33,8.801,16.872,54.197,-0.001,0,28.61,-80.6,0,0,0,58.969,1012.935
0.34,9.363,17.415,54.277,-0.001,0,28.61,-80.6,0,0,0,58.967,1012.915
0.35,9.944,17.958,54.357,-0.001,0,28.61,-80.6,0,0,0,58.965,1012.895
0.36,10.542,18.502,54.437,-0.001,0,28.61,-80.6,0,0,0,58.962,1012.873
0.37,11.158,19.047,54.517,-0.001,0,28.61,-80.6,0,0,0,58.96,1012.851
0.38,11.792,19.592,54.597,-0.001,0,28.61,-80.6,0,0,0,58.958,1012.828
0.39,12.443,20.139,54.677,-0.001,0,28.61,-80.6,0,0,0,58.956,1012.805
0.4,13.113,20.686,54.757,-0.001,0,28.61,-80.6,0,0,0,58.953,1012.781
0.41,13.801,21.234,54.859,-0.001,0,28.61,-80.6,0,0,0,58.951,1012.757
0.42,14.506,21.783,54.961,-0.001,0,28.61,-80.6,0,0,0,58.948,1012.731
0.43,15.23,22.333,55.063,-0.001,0,28.61,-80.6,0,0,0,58.946,1012.706
0.445,16.349,23.16,55.216,-0.001,0,28.61,-80.6,0,0,-0,58.942,1012.666
0.468,18.105,24.405,55.444,-0.002,0,28.61,-80.6,0,0.001,0,58.935,1012.603
0.5,20.803,26.212,55.774,-0.005,-0,28.61,-80.6,0,0.002,0,58.926,1012.506
0.549,25.214,28.943,56.267,-0.012,-0,28.61,-80.6,0,0.004,0,58.91,1012.349
0.6,30.324,31.84,56.784,-0.023,-0,28.61,-80.6,0,0.006,-0,58.892,1012.166
0.65,35.78,34.687,57.065,-0.037,-0,28.61,-80.6,0,0.008,-0,58.872,1011.971
0.7,41.705,37.547,57.344,-0.053,-0,28.61,-80.6,0,0.011,-0,58.851,1011.759
0.75,48.1,40.426,57.841,-0.07,-0,28.61,-80.6,0,0.013,-0,58.828,1011.531
0.8,54.969,43.331,58.333,-0.084,-0,28.61,-80.6,0,0.015,-0,58.804,1011.285
0.85,62.317,46.257,58.71,-0.093,-0,28.61,-80.6,0,0.017,-0,58.778,1011.022
0.9,70.146,49.202,59.079,-0.095,-0,28.61,-80.6,0,0.019,-0,58.75,1010.742
0.95,78.46,52.153,58.991,-0.085,0,28.61,-80.6,0,0.02,-0,58.72,1010.445
1,87.257,55.101,58.894,-0.057,0,28.61,-80.6,0,0.021,0,58.689,1010.131
1.05,96.537,58.051,59.121,-0.009,0,28.61,-80.6,0,-0.021,0,58.656,1009.799
1.1,106.303,61.013,59.34,0.067,0,28.61,-80.6,0,-0.02,0,58.621,1009.45
1.15,116.555,63.976,59.199,0.174,0,28.61,-80.6,0,-0.019,0,58.584,1009.083
1.2,127.292,66.933,59.065,0.32,0,28.61,-80.6,0,-0.016,0,58.546,1008.7
1.25,138.514,69.885,59.038,0.508,0,28.61,-80.6,0,-0.012,-0,58.506,1008.298
1.3,150.22,72.837,59.016,0.743,0,28.61,-80.6,0,-0.007,-0,58.464,1007.88
1.35,162.41,75.781,58.781,1.028,0,28.61,-80.6,0,-0.002,-0,58.421,1007.444
1.4,175.082,78.715,58.562,1.364,0,28.61,-80.6,0,0.003,0,58.376,1006.991
1.45,188.235,81.635,58.231,1.749,0,28.61,-80.6,0,0.007,-0,58.329,1006.521
1.5,201.865,84.538,57.915,2.184,0,28.61,-80.6,0,0.012,-0,58.28,1006.034
1.55,215.969,87.42,57.368,2.663,0,28.61,-80.6,0,0.015,-0,58.23,1005.53
1.6,230.544,90.275,56.822,3.182,0,28.61,-80.6,0,0.017,-0,58.178,1005.009
1.65,245.586,93.108,56.5,3.737,0,28.61,-80.6,0,-0.017,-0,58.124,1004.471
1.7,261.091,95.925,56.162,4.319,0,28.61,-80.6,0,-0.015,-0,58.069,1003.917
1.75,277.056,98.724,55.812,4.925,0,28.61,-80.6,0,-0.012,-0,58.012,1003.346
1.8,293.48,101.506,55.443,5.547,0,28.61,-80.6,0,-0.007,-0,57.953,1002.759
1.85,310.357,104.263,54.832,6.182,0,28.61,-80.6,0,-0.002,-0,57.893,1002.155
1.9,327.685,106.989,54.209,6.828,0,28.61,-80.6,0,0.004,-0,57.831,1001.536
1.95,345.457,109.689,53.803,7.486,0,28.61,-80.6,0,0.01,-0,57.768,1000.901
2,363.671,112.369,53.383,8.157,0,28.61,-80.6,0,0.014,-0,57.703,1000.25
2.05,382.322,115.024,52.824,8.846,0,28.61,-80.6,0,0.016,-0,57.637,999.583
2.1,401.407,117.651,52.246,9.56,0,28.61,-80.6,0,-0.016,-0,57.569,998.901
2.15,420.92,120.24,51.323,10.305,0,28.61,-80.6,0,-0.013,0,57.499,998.203
2.2,440.853,122.783,50.394,11.087,0,28.61,-80.6,0,-0.008,-0,57.428,997.49
2.227,451.789,124.105,47.551,11.527,0,28.61,-80.6,0,-0.004,-0,57.389,997.099
2.25,461.191,125.046,34.247,11.911,0,28.61,-80.6,0,-0.001,-0,57.355,996.763
2.285,475.405,126.04,23.368,12.501,0,28.61,-80.6,0,0.003,-0,57.305,996.255
2.29,477.68,126.163,21.635,12.596,0,28.61,-80.6,0,0.004,-0,57.297,996.174
2.298,481.098,126.338,20.772,12.74,0,28.61,-80.6,0,0.005,-0,57.284,996.052
2.311,486.232,126.587,19.478,12.957,0,28.61,-80.6,0,0.006,-0,57.266,995.868
2.329,493.952,126.931,17.539,13.285,0,28.61,-80.6,0,0.008,-0,57.238,995.592
2.357,505.568,127.379,14.637,13.782,0,28.61,-80.6,0,0.01,-0,57.197,995.177
2.366,509.318,127.506,13.704,13.944,0,28.61,-80.6,0,0.011,-0,57.184,995.043
2.379,514.95,127.669,10.477,14.187,0,28.61,-80.6,0,0.012,-0,57.164,994.842
2.4,523.562,127.833,5.551,14.561,0,28.61,-80.6,0,0.012,-0,57.133,994.534
2.431,536.493,127.896,-1.447,15.124,0,28.61,-80.6,0,-0.012,-0,57.087,994.071
2.44,540.345,127.874,-3.529,15.292,0,28.61,-80.6,0,-0.012,-0,57.073,993.934
2.454,546.12,127.813,-5.339,15.544,0,28.61,-80.6,0,-0.012,-0,57.052,993.727
2.474,554.777,127.674,-8.052,15.922,0,28.61,-80.6,0,-0.011,-0,57.022,993.418
2.5,565.481,127.425,-11.41,16.389,0,28.61,-80.6,0,-0.009,-0,56.983,993.035
2.538,581.491,126.969,-12.359,17.086,0.001,28.61,-80.6,0,-0.006,-0,56.926,992.463
2.588,602.267,126.321,-13.594,17.986,0.001,28.61,-80.6,0,-0.001,-0,56.852,991.72
2.6,607.086,126.161,-13.882,18.194,0.001,28.61,-80.6,0,0,-0,56.835,991.548
2.617,614.303,125.919,-13.865,18.505,0.001,28.61,-80.6,0,0.002,-0,56.809,991.29
2.644,625.103,125.556,-13.841,18.969,0.001,28.61,-80.6,0,0.004,-0,56.771,990.904
2.683,641.245,125.013,-13.812,19.66,0.001,28.61,-80.6,0,0.008,-0,56.713,990.327
2.733,661.696,124.323,-13.775,20.533,0.001,28.61,-80.6,0,0.011,-0,56.64,989.596
2.783,682.034,123.635,-13.752,21.4,0.001,28.61,-80.6,0,0.012,-0,56.568,988.869
2.833,702.259,122.948,-13.729,22.265,0.001,28.61,-80.6,0,-0.011,-0,56.496,988.146
2.883,722.371,122.262,-13.704,23.13,0.001,28.61,-80.6,0,-0.009,-0,56.424,987.427
2.933,742.371,121.578,-13.669,23.999,0.001,28.61,-80.6,0,-0.005,-0,56.353,986.712
2.983,762.259,120.896,-13.623,24.872,0.001,28.61,-80.6,0,-0.001,-0,56.282,986.001
3.033,782.035,120.216,-13.571,25.749,0.001,28.61,-80.6,0,0.002,-0,56.211,985.294
3.083,801.7,119.539,-13.511,26.629,0.001,28.61,-80.6,0,0.005,-0,56.141,984.591
3.133,821.254,118.865,-13.452,27.512,0.001,28.61,-80.6,0,0.007,-0,56.071,983.892
3.183,840.698,118.194,-13.398,28.394,0.001,28.61,-80.6,0,0.008,-0,56.002,983.197
3.233,860.032,117.525,-13.335,29.275,0.002,28.61,-80.6,0,-0.008,-0,55.933,982.506
3.283,879.256,116.86,-13.276,30.153,0.002,28.61,-80.6,0,-0.006,-0,55.864,981.818
3.333,898.372,116.197,-13.228,31.025,0.002,28.61,-80.6,0,-0.003,-0,55.796,981.135
3.383,917.379,115.537,-13.186,31.89,0.002,28.61,-80.6,0,0,-0,55.728,980.456
3.433,936.278,114.879,-13.148,32.747,0.002,28.61,-80.6,0,0.003,-0,55.661,979.78
3.483,955.069,114.222,-13.117,33.599,0.002,28.61,-80.6,0,0.006,-0,55.594,979.108
3.533,973.752,113.567,-13.088,34.445,0.002,28.61,-80.6,0,0.007,-0,55.527,978.44
3.583,992.328,112.913,-13.06,35.289,0.002,28.61,-80.6,0,-0.007,-0,55.461,977.776
3.633,1010.797,112.261,-13.032,36.131,0.002,28.61,-80.6,0,-0.006,-0,55.395,977.116
3.683,1029.159,111.61,-13.004,36.973,0.002,28.61,-80.6,0,-0.005,-0,55.33,976.46
3.733,1047.415,110.961,-12.967,37.817,0.003,28.61,-80.6,0,-0.003,-0,55.265,975.807
3.783,1065.564,110.313,-12.928,38.662,0.003,28.61,-80.6,0,-0.001,0,55.2,975.158
3.833,1083.607,109.668,-12.89,39.509,0.003,28.61,-80.6,0,0.001,0,55.136,974.513
3.883,1101.544,109.025,-12.845,40.357,0.003,28.61,-80.6,0,0.003,0,55.072,973.872
3.933,1119.376,108.383,-12.798,41.206,0.003,28.61,-80.6,0,0.004,0,55.008,973.235
3.983,1137.103,107.745,-12.75,42.055,0.003,28.61,-80.6,0,0.005,0,54.945,972.601
4.033,1154.726,107.108,-12.703,42.902,0.003,28.61,-80.6,0,-0.005,-0,54.882,971.971
