State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - Acutal Angle (deg),State - CdA,State - Est Apo (m),State - Target Apogee (m),State - Mach Number,State - Tilt [deg],MockBarometer - Pres (hPa),MockBarometer - Temp (C),MockBarometer - Alt ASL (m),MockBarometer - Alt AGL (m),MockIMU - AccX (m/s^2),MockIMU - AccY (m/s^2),MockIMU - AccZ (m/s^2),MockIMU - GyroX (rad/s),MockIMU - GyroY (rad/s),MockIMU - GyroZ (rad/s),MockIMU - MagX (uT),MockIMU - MagY (uT),MockIMU - MagZ (uT),MockIMU - OriX,MockIMU - OriY,MockIMU - OriZ,MockIMU - OriW,MockGPS - Lat,MockGPS - Lon,MockGPS - Alt (m),MockGPS - Disp X (m),MockGPS - Disp Y (m),MockGPS - Disp Z (m),MockGPS - Fix Quality,MockGPS - Time of Day,E5 - Rel Steps,MockBR - Battery Voltage (V),MockBR - ALT (m),MockBR - PRES (Pa),MockBR - TEMP (C),MockBR - VEL (m/s),MockBR - ANG (deg),MockBR - ACCX (m/s^2),MockBR - ACCY (m/s^2),MockBR - ACCZ (m/s^2),MockBR - GYROX (rad/s),MockBR - GYROY (rad/s),MockBR - GYROZ (rad/s),MockBR - ROLL (deg),MockBR - TILT (deg)
24.643,1,0,13.565,11.134,-1908.438,13.939,11.452,190.201,5.113,4.993,134.090,0.000,0.000,0.0103675,0.000,9144.000,0.440,2.114,1119.562,26.297,-849.237,-1698.674,134.280,0.078,0.197,0.016,-0.022,0.011,0.000,0.000,0.000,0.018,0.693,-0.008,0.721,0.0000000,0.0000000,1534.884,0.000,0.000,0.000,0,00:00:00,0,0.000,1534.884,111966.414,26.297,634.079,0.000,0.375,134.255,0.122,-0.010,-0.004,-0.011,0.000,0.000
24.744,1,0,13.557,11.133,-1870.235,13.717,11.356,217.401,4.926,4.899,133.860,0.000,0.000,0.0103675,0.000,9144.000,0.552,2.238,1127.299,26.892,-908.457,-1757.894,134.039,0.144,0.464,-0.011,-0.006,0.018,0.000,0.000,0.000,0.018,0.693,-0.007,0.721,0.0000000,0.0000000,1600.254,0.000,0.000,0.000,0,00:00:00,0,0.000,1600.254,112722.766,26.895,647.468,0.000,0.361,133.831,-0.029,-0.000,-0.007,0.001,0.000,0.000
24.845,2,0,13.493,11.091,-1832.650,12.683,10.571,222.701,-3.138,-1.932,-65.609,0.000,0.000,0.0103675,0.000,9144.000,0.629,2.273,1124.266,26.660,-885.280,-1734.717,-65.711,0.153,0.419,-0.037,-0.013,-0.011,0.000,0.000,0.000,0.016,0.692,-0.006,0.721,0.0000000,0.0000000,1663.973,0.000,0.000,0.000,0,00:00:00,0,0.000,1663.973,112426.531,26.661,640.914,0.000,0.265,-65.544,0.112,-0.010,-0.008,-0.001,0.000,0.000
24.946,2,0,13.340,10.983,-1799.872,11.650,9.817,224.008,-3.218,-1.696,-65.612,0.000,0.000,0.0103675,0.000,9144.000,0.645,2.348,1124.266,26.660,-885.280,-1734.717,-65.711,0.153,0.419,-0.037,-0.013,-0.011,0.000,0.000,0.000,0.015,0.692,-0.006,0.722,0.0000000,0.0000000,1663.973,0.000,0.000,0.000,0,00:00:00,0,0.000,1663.973,112426.531,26.661,640.914,0.000,0.265,-65.544,0.112,-0.010,-0.008,-0.001,0.000,0.000
25.047,2,0,13.108,10.816,-1768.362,10.649,9.061,224.436,-3.014,-1.798,-63.901,0.000,0.000,0.0103675,0.000,9144.000,0.648,2.422,1121.279,26.431,-862.412,-1711.849,-63.996,0.118,0.230,0.019,-0.009,0.020,0.000,0.000,0.000,0.016,0.692,-0.006,0.722,0.0000000,0.0000000,1727.058,0.000,0.000,0.000,0,00:00:00,0,0.000,1727.058,112130.820,26.426,634.505,0.000,0.296,-64.081,0.071,0.000,0.014,0.004,0.000,0.000
25.148,2,0,12.807,10.596,-1741.231,9.658,8.305,221.561,-3.073,-1.912,-63.894,0.000,0.000,0.0203922,0.000,9144.000,0.649,2.470,1121.279,26.431,-862.412,-1711.849,-63.996,0.118,0.230,0.019,-0.009,0.020,0.000,0.000,0.000,0.017,0.691,-0.005,0.722,0.0000000,0.0000000,1727.058,0.000,0.000,0.000,0,00:00:00,0,0.000,1727.058,112130.820,26.426,634.505,0.000,0.296,-64.081,0.071,0.000,0.014,0.004,0.000,0.000
25.249,2,0,12.445,10.326,-1711.731,8.693,7.529,220.923,-3.010,-2.248,-61.311,0.000,0.000,0.0103675,0.000,9144.000,0.641,2.518,1115.326,25.969,-816.681,-1666.118,-61.424,-0.278,0.434,0.005,0.027,0.022,0.000,0.000,0.000,0.018,0.692,-0.005,0.722,0.0000000,0.0000000,1851.383,0.000,0.000,0.000,0,00:00:00,0,0.000,1851.383,111530.391,25.971,622.101,0.000,0.367,-61.361,0.076,0.007,0.013,-0.002,0.000,0.000
25.350,2,0,12.030,10.011,-1686.422,7.766,6.768,217.202,-2.852,-2.274,-61.318,0.000,0.000,0.0202653,0.000,9144.000,0.639,2.364,1115.326,25.969,-816.681,-1666.118,-61.424,-0.278,0.434,0.005,0.027,0.022,0.000,0.000,0.000,0.019,0.693,-0.004,0.721,0.0000000,0.0000000,1851.383,0.000,0.000,0.000,0,00:00:00,0,0.000,1851.383,111530.391,25.971,622.101,0.000,0.367,-61.361,0.076,0.007,0.013,-0.002,0.000,0.000
25.451,2,0,11.571,9.658,-1661.795,6.890,6.066,213.377,-2.594,-1.864,-60.031,0.000,0.000,0.0103675,0.000,9144.000,0.628,2.211,1112.381,25.744,-793.980,-1643.417,-60.115,0.026,0.253,-0.013,0.002,-0.041,0.000,0.000,0.000,0.017,0.693,-0.005,0.721,0.0000000,0.0000000,1912.648,0.000,0.000,0.000,0,00:00:00,0,0.000,1912.648,111232.898,25.741,616.095,0.000,0.360,-60.052,-0.003,0.002,-0.014,-0.008,0.000,0.000
25.552,2,0,11.076,9.276,-1637.792,6.030,5.384,209.505,-2.685,-1.881,-58.694,0.000,0.000,0.0103675,0.000,9144.000,0.617,2.201,1109.467,25.511,-771.474,-1620.911,-58.784,-0.138,0.450,-0.017,0.010,0.012,0.000,0.000,0.000,0.017,0.694,-0.004,0.720,0.0000000,0.0000000,1973.332,0.000,0.000,0.000,0,00:00:00,0,0.000,1973.332,110947.250,25.509,610.215,0.000,0.352,-58.765,0.094,0.017,0.003,-0.009,0.000,0.000
25.653,2,0,10.551,8.868,-1614.260,5.205,4.733,205.704,-2.626,-1.780,-57.345,0.000,0.000,0.0103675,0.000,9144.000,0.606,2.145,1106.495,25.281,-748.473,-1597.910,-57.432,-0.001,0.408,0.013,-0.006,-0.001,0.000,0.000,0.000,0.018,0.693,-0.005,0.720,0.0000000,0.0000000,2033.446,0.000,0.000,0.000,0,00:00:00,0,0.000,2033.446,110654.242,25.283,604.456,0.000,0.399,-57.581,-0.036,-0.015,0.003,-0.018,0.000,0.000
25.754,2,0,10.000,8.440,-1594.355,4.404,4.097,199.480,-2.663,-1.855,-57.341,0.000,0.000,0.0103675,0.000,9144.000,0.595,2.181,1106.495,25.281,-748.473,-1597.910,-57.432,-0.001,0.408,0.013,-0.006,-0.001,0.000,0.000,0.000,0.018,0.693,-0.005,0.721,0.0000000,0.0000000,2033.446,0.000,0.000,0.000,0,00:00:00,0,0.000,2033.446,110654.242,25.283,604.456,0.000,0.399,-57.581,-0.036,-0.015,0.003,-0.018,0.000,0.000
25.855,2,0,9.431,7.995,-1574.589,3.659,3.492,193.715,-2.418,-1.785,-56.390,0.000,0.000,0.0103675,0.000,9144.000,0.577,2.216,1103.562,25.050,-725.723,-1575.160,-56.469,0.088,0.206,0.008,0.001,0.001,0.000,0.000,0.000,0.018,0.693,-0.005,0.721,0.0000000,0.0000000,2093.002,0.000,0.000,0.000,0,00:00:00,0,0.000,2093.002,110365.172,25.047,598.814,0.000,0.335,-56.390,0.037,-0.012,-0.018,-0.012,0.000,0.000
25.956,2,0,8.849,7.537,-1554.863,2.965,2.890,188.490,-2.223,-2.001,-54.990,0.000,0.000,0.0103675,0.000,9144.000,0.561,2.212,1100.603,24.822,-702.719,-1552.156,-55.071,-0.120,0.280,0.009,0.039,-0.031,0.000,0.000,0.000,0.018,0.694,-0.007,0.719,0.0000000,0.0000000,2152.011,0.000,0.000,0.000,0,00:00:00,0,0.000,2152.011,110057.492,24.819,593.284,0.000,0.426,-55.346,-0.023,0.010,-0.003,0.002,0.000,0.000
26.057,2,0,8.260,7.067,-1538.355,2.324,2.307,181.255,-2.004,-2.057,-54.996,0.000,0.000,0.0103675,0.000,9144.000,0.546,1.990,1100.603,24.822,-702.719,-1552.156,-55.071,-0.120,0.280,0.009,0.039,-0.031,0.000,0.000,0.000,0.017,0.696,-0.008,0.718,0.0000000,0.0000000,2152.011,0.000,0.000,0.000,0,00:00:00,0,0.000,2152.011,110057.492,24.819,593.284,0.000,0.426,-55.346,-0.023,0.010,-0.003,0.002,0.000,0.000
26.158,2,0,7.669,6.591,-1532.398,1.699,1.788,166.764,-2.147,-1.667,-54.159,0.000,0.000,0.0103675,0.000,9144.000,0.525,1.768,1107.601,25.368,-757.036,-1606.473,-54.226,0.174,0.261,-0.013,-0.036,-0.013,0.000,0.000,0.000,0.016,0.695,-0.008,0.719,0.0000000,0.0000000,2210.483,0.000,0.000,0.000,0,00:00:00,0,0.000,2210.483,110755.344,25.366,587.863,0.000,0.404,-54.155,0.070,0.022,-0.004,0.001,0.000,0.000
26.259,2,0,7.077,6.113,-1525.081,1.102,1.278,154.479,-2.196,-1.841,-53.176,0.000,0.000,0.0103675,0.000,9144.000,0.482,1.974,1104.425,25.122,-732.423,-1581.861,-53.251,0.034,0.453,0.012,0.020,-0.027,0.000,0.000,0.000,0.015,0.695,-0.010,0.718,0.0000000,0.0000000,2268.429,0.000,0.000,0.000,0,00:00:00,0,0.000,2268.429,110437.953,25.123,582.548,0.000,0.352,-53.127,0.054,-0.012,0.025,0.020,0.000,0.000
26.360,2,0,6.488,5.633,-1519.856,0.547,0.785,141.557,-2.084,-1.911,-53.178,0.000,0.000,0.0103675,0.000,9144.000,0.447,1.859,1104.425,25.122,-732.423,-1581.861,-53.251,0.034,0.453,0.012,0.020,-0.027,0.000,0.000,0.000,0.015,0.696,-0.011,0.718,0.0000000,0.0000000,2268.429,0.000,0.000,0.000,0,00:00:00,0,0.000,2268.429,110437.953,25.123,582.548,0.000,0.352,-53.127,0.054,-0.012,0.025,0.020,0.000,0.000
26.461,2,0,5.906,5.155,-1516.485,0.034,0.311,128.225,-1.973,-1.981,-53.180,0.000,0.000,0.0103675,0.000,9144.000,0.410,1.744,1104.425,25.122,-732.423,-1581.861,-53.251,0.034,0.453,0.012,0.020,-0.027,0.000,0.000,0.000,0.015,0.697,-0.012,0.717,0.0000000,0.0000000,2268.429,0.000,0.000,0.000,0,00:00:00,0,0.000,2268.429,110437.953,25.123,582.548,0.000,0.352,-53.127,0.054,-0.012,0.025,0.020,0.000,0.000
26.562,2,0,5.333,4.679,-1507.967,-0.442,-0.128,119.941,-1.903,-1.886,-51.158,0.000,0.000,0.0103675,0.000,9144.000,0.371,1.629,1098.215,24.634,-684.125,-1533.562,-51.227,0.032,0.322,-0.005,-0.024,-0.027,0.000,0.000,0.000,0.013,0.696,-0.013,0.718,0.0000000,0.0000000,2382.783,0.000,0.000,0.000,0,00:00:00,0,0.000,2382.783,109821.805,24.634,572.219,0.000,0.271,-51.101,-0.100,0.007,-0.000,0.002,0.000,0.000
26.663,2,0,4.771,4.210,-1497.851,-0.902,-0.544,113.587,-2.046,-1.908,-50.017,0.000,0.000,0.0103675,0.000,9144.000,0.347,1.768,1095.010,24.387,-659.109,-1508.546,-50.094,-0.021,0.354,0.002,-0.029,0.003,0.000,0.000,0.000,0.014,0.695,-0.013,0.719,0.0000000,0.0000000,2439.210,0.000,0.000,0.000,0,00:00:00,0,0.000,2439.210,109503.695,24.382,567.199,0.000,0.349,-50.177,-0.004,-0.007,-0.017,0.004,0.000,0.000
26.764,2,0,4.220,3.747,-1489.705,-1.347,-0.937,106.242,-2.193,-1.919,-50.011,0.000,0.000,0.0103675,0.000,9144.000,0.329,1.935,1095.010,24.387,-659.109,-1508.546,-50.094,-0.021,0.354,0.002,-0.029,0.003,0.000,0.000,0.000,0.014,0.694,-0.013,0.720,0.0000000,0.0000000,2439.210,0.000,0.000,0.000,0,00:00:00,0,0.000,2439.210,109503.695,24.382,567.199,0.000,0.349,-50.177,-0.004,-0.007,-0.017,0.004,0.000,0.000
26.865,2,0,3.682,3.292,-1489.971,-1.749,-1.308,93.271,-2.041,-1.948,-48.927,0.000,0.000,0.0103675,0.000,9144.000,0.308,2.102,1101.085,24.859,-706.469,-1555.906,-49.008,-0.091,0.245,-0.000,0.000,-0.007,0.000,0.000,0.000,0.013,0.694,-0.013,0.720,0.0000000,0.0000000,2495.148,0.000,0.000,0.000,0,00:00:00,0,0.000,2495.148,110102.141,24.857,562.271,0.000,0.337,-49.260,-0.086,0.002,-0.001,-0.003,0.000,0.000
26.966,2,0,3.159,2.848,-1487.676,-2.140,-1.650,83.267,-2.204,-1.883,-48.150,0.000,0.000,0.0103675,0.000,9144.000,0.270,2.100,1097.744,24.598,-680.451,-1529.888,-48.233,-0.052,0.570,0.000,0.028,-0.007,0.000,0.000,0.000,0.013,0.695,-0.014,0.719,0.0000000,0.0000000,2550.608,0.000,0.000,0.000,0,00:00:00,0,0.000,2550.608,109766.195,24.600,557.433,0.000,0.332,-48.418,0.072,-0.010,0.013,0.001,0.000,0.000
27.067,2,0,2.650,2.415,-1486.572,-2.489,-1.969,73.129,-2.070,-1.886,-48.155,0.000,0.000,0.0103675,0.000,9144.000,0.241,1.943,1097.744,24.598,-680.451,-1529.888,-48.233,-0.052,0.570,0.000,0.028,-0.007,0.000,0.000,0.000,0.013,0.696,-0.014,0.718,0.0000000,0.0000000,2550.608,0.000,0.000,0.000,0,00:00:00,0,0.000,2550.608,109766.195,24.600,557.433,0.000,0.332,-48.418,0.072,-0.010,0.013,0.001,0.000,0.000
27.168,2,0,2.159,1.995,-1482.798,-2.812,-2.255,65.818,-2.058,-1.784,-47.449,0.000,0.000,0.0103675,0.000,9144.000,0.212,1.785,1094.362,24.336,-654.040,-1503.477,-47.525,-0.021,0.481,-0.009,-0.021,-0.000,0.000,0.000,0.000,0.013,0.695,-0.014,0.719,0.0000000,0.0000000,2605.597,0.000,0.000,0.000,0,00:00:00,0,0.000,2605.597,109440.219,24.327,552.682,0.000,0.361,-47.500,0.051,-0.006,0.002,-0.008,0.000,0.000
27.269,2,0,1.685,1.590,-1476.467,-3.123,-2.509,61.044,-2.196,-1.686,-46.687,0.000,0.000,0.0103675,0.000,9144.000,0.191,1.904,1090.973,24.069,-627.511,-1476.949,-46.767,0.103,0.466,0.012,-0.038,0.008,0.000,0.000,0.000,0.013,0.694,-0.014,0.720,0.0000000,0.0000000,2660.123,0.000,0.000,0.000,0,00:00:00,0,0.000,2660.123,109107.812,24.071,548.015,0.000,0.433,-46.614,-0.018,0.010,-0.004,-0.000,0.000,0.000
27.370,2,0,1.227,1.200,-1471.438,-3.428,-2.749,55.659,-2.374,-1.739,-46.676,0.000,0.000,0.0103675,0.000,9144.000,0.177,2.121,1090.973,24.069,-627.511,-1476.949,-46.767,0.103,0.466,0.012,-0.038,0.008,0.000,0.000,0.000,0.014,0.692,-0.014,0.721,0.0000000,0.0000000,2660.123,0.000,0.000,0.000,0,00:00:00,0,0.000,2660.123,109107.812,24.071,548.015,0.000,0.433,-46.614,-0.018,0.010,-0.004,-0.000,0.000,0.000
27.471,2,0,0.786,0.825,-1473.389,-3.699,-2.991,45.549,-2.272,-1.961,-45.810,0.000,0.000,0.0103675,0.000,9144.000,0.162,2.337,1096.273,24.485,-668.976,-1518.413,-45.907,0.031,0.347,0.039,-0.012,-0.012,0.000,0.000,0.000,0.015,0.692,-0.016,0.722,0.0000000,0.0000000,2714.195,0.000,0.000,0.000,0,00:00:00,0,0.000,2714.195,109630.070,24.484,543.429,0.000,0.369,-45.927,0.043,-0.011,0.001,-0.004,0.000,0.000
27.572,2,0,0.362,0.464,-1472.092,-3.945,-3.204,38.707,-2.241,-1.866,-45.001,0.000,0.000,0.0103675,0.000,9144.000,0.133,2.405,1092.761,24.206,-641.519,-1490.956,-45.094,0.006,0.321,-0.018,-0.006,0.017,0.000,0.000,0.000,0.015,0.692,-0.014,0.722,0.0000000,0.0000000,2767.821,0.000,0.000,0.000,0,00:00:00,0,0.000,2767.821,109264.734,24.206,538.922,0.000,0.349,-45.021,-0.033,0.001,-0.005,0.001,0.000,0.000
27.673,2,0,-0.043,0.119,-1471.572,-4.172,-3.390,31.801,-2.269,-1.781,-45.003,0.000,0.000,0.0103675,0.000,9144.000,0.113,2.438,1092.761,24.206,-641.519,-1490.956,-45.094,0.006,0.321,-0.018,-0.006,0.017,0.000,0.000,0.000,0.015,0.692,-0.013,0.722,0.0000000,0.0000000,2767.821,0.000,0.000,0.000,0,00:00:00,0,0.000,2767.821,109264.734,24.206,538.922,0.000,0.349,-45.021,-0.033,0.001,-0.005,0.001,0.000,0.000
27.774,2,0,-0.430,-0.211,-1467.757,-4.375,-3.565,27.950,-2.241,-1.844,-44.259,0.000,0.000,0.0103675,0.000,9144.000,0.093,2.471,1089.153,23.925,-613.238,-1462.675,-44.353,-0.068,0.357,0.006,0.008,0.020,0.000,0.000,0.000,0.016,0.692,-0.013,0.722,0.0000000,0.0000000,2821.007,0.000,0.000,0.000,0,00:00:00,0,0.000,2821.007,108915.961,23.919,534.491,0.000,0.313,-44.344,0.090,0.003,0.016,0.006,0.000,0.000
27.875,2,0,-0.799,-0.525,-1464.812,-4.556,-3.725,23.740,-2.209,-1.864,-44.260,0.000,0.000,0.0103675,0.000,9144.000,0.083,2.424,1089.153,23.925,-613.238,-1462.675,-44.353,-0.068,0.357,0.006,0.008,0.020,0.000,0.000,0.000,0.017,0.692,-0.012,0.722,0.0000000,0.0000000,2821.007,0.000,0.000,0.000,0,00:00:00,0,0.000,2821.007,108915.961,23.919,534.491,0.000,0.313,-44.344,0.090,0.003,0.016,0.006,0.000,0.000
27.976,2,0,-1.148,-0.823,-1458.709,-4.717,-3.864,22.286,-2.200,-1.801,-43.436,0.000,0.000,0.0103675,0.000,9144.000,0.071,2.378,1085.583,23.644,-585.183,-1434.620,-43.527,0.021,0.342,0.015,-0.009,0.025,0.000,0.000,0.000,0.018,0.692,-0.012,0.722,0.0000000,0.0000000,2873.761,0.000,0.000,0.000,0,00:00:00,0,0.000,2873.761,108558.227,23.648,530.135,0.000,0.388,-43.524,0.034,-0.005,-0.009,-0.001,0.000,0.000
28.077,2,0,-1.478,-1.106,-1458.546,-4.849,-4.006,16.581,-2.083,-1.989,-42.652,0.000,0.000,0.0103675,0.000,9144.000,0.067,2.427,1090.088,24.001,-620.580,-1470.017,-42.747,-0.121,0.315,0.016,0.012,-0.048,0.000,0.000,0.000,0.017,0.692,-0.014,0.721,0.0000000,0.0000000,2926.091,0.000,0.000,0.000,0,00:00:00,0,0.000,2926.091,109002.594,24.004,525.851,0.000,0.351,-42.828,-0.008,0.015,-0.012,0.002,0.000,0.000
28.178,2,0,-1.788,-1.375,-1458.900,-4.958,-4.142,10.920,-2.024,-2.067,-42.651,0.000,0.000,0.0103675,0.000,9144.000,0.051,2.360,1090.088,24.001,-620.580,-1470.017,-42.747,-0.121,0.315,0.016,0.012,-0.048,0.000,0.000,0.000,0.016,0.693,-0.016,0.721,0.0000000,0.0000000,2926.091,0.000,0.000,0.000,0,00:00:00,0,0.000,2926.091,109002.594,24.004,525.851,0.000,0.351,-42.828,-0.008,0.015,-0.012,0.002,0.000,0.000
28.279,2,0,-2.078,-1.630,-1455.531,-5.056,-4.250,8.517,-2.059,-1.930,-42.149,0.000,0.000,0.0103675,0.000,9144.000,0.037,2.293,1086.306,23.703,-590.873,-1440.310,-42.242,0.075,0.388,0.019,0.004,-0.011,0.000,0.000,0.000,0.016,0.693,-0.017,0.721,0.0000000,0.0000000,2978.003,0.000,0.000,0.000,0,00:00:00,0,0.000,2978.003,108621.742,23.704,521.637,0.000,0.310,-42.209,0.061,-0.009,-0.010,-0.003,0.000,0.000
28.380,2,0,-2.350,-1.870,-1452.843,-5.137,-4.354,5.786,-2.041,-2.012,-42.146,0.000,0.000,0.0103675,0.000,9144.000,0.031,2.272,1086.306,23.703,-590.873,-1440.310,-42.242,0.075,0.388,0.019,0.004,-0.011,0.000,0.000,0.000,0.016,0.693,-0.018,0.721,0.0000000,0.0000000,2978.003,0.000,0.000,0.000,0,00:00:00,0,0.000,2978.003,108621.742,23.704,521.637,0.000,0.310,-42.209,0.061,-0.009,-0.010,-0.003,0.000,0.000
28.481,2,0,-2.602,-2.098,-1450.769,-5.203,-4.454,2.803,-2.023,-2.094,-42.143,0.000,0.000,0.0103675,0.000,9144.000,0.026,2.251,1086.306,23.703,-590.873,-1440.310,-42.242,0.075,0.388,0.019,0.004,-0.011,0.000,0.000,0.000,0.017,0.693,-0.019,0.720,0.0000000,0.0000000,2978.003,0.000,0.000,0.000,0,00:00:00,0,0.000,2978.003,108621.742,23.704,521.637,0.000,0.310,-42.209,0.061,-0.009,-0.010,-0.003,0.000,0.000
28.582,2,0,-2.836,-2.312,-1449.406,-5.242,-4.517,-0.352,-1.872,-1.838,-40.771,0.000,0.000,0.0103675,0.000,9144.000,0.021,2.230,1086.457,23.714,-592.065,-1441.502,-40.854,0.143,0.286,-0.031,-0.003,-0.045,0.000,0.000,0.000,0.014,0.693,-0.020,0.721,0.0000000,0.0000000,3080.601,0.000,0.000,0.000,0,00:00:00,0,0.000,3080.601,108648.445,23.714,513.412,0.000,0.293,-40.800,-0.021,-0.002,0.008,-0.008,0.000,0.000
28.683,2,0,-3.051,-2.510,-1448.507,-5.269,-4.557,-3.617,-1.876,-1.722,-40.776,0.000,0.000,0.0103675,0.000,9144.000,0.020,2.246,1086.457,23.714,-592.065,-1441.502,-40.854,0.143,0.286,-0.031,-0.003,-0.045,0.000,0.000,0.000,0.011,0.693,-0.021,0.721,0.0000000,0.0000000,3080.601,0.000,0.000,0.000,0,00:00:00,0,0.000,3080.601,108648.445,23.714,513.412,0.000,0.293,-40.800,-0.021,-0.002,0.008,-0.008,0.000,0.000
28.784,2,0,-3.248,-2.692,-1448.019,-5.287,-4.577,-6.942,-1.881,-1.605,-40.780,0.000,0.000,0.0103675,0.000,9144.000,0.023,2.261,1086.457,23.714,-592.065,-1441.502,-40.854,0.143,0.286,-0.031,-0.003,-0.045,0.000,0.000,0.000,0.009,0.693,-0.021,0.721,0.0000000,0.0000000,3080.601,0.000,0.000,0.000,0,00:00:00,0,0.000,3080.601,108648.445,23.714,513.412,0.000,0.293,-40.800,-0.021,-0.002,0.008,-0.008,0.000,0.000
28.885,2,0,-3.428,-2.859,-1447.431,-5.316,-4.599,-9.801,-2.098,-1.730,-39.323,0.000,0.000,0.0103675,0.000,9144.000,0.029,2.276,1086.049,23.681,-588.855,-1438.292,-39.415,0.060,0.400,0.026,-0.041,0.008,0.000,0.000,0.000,0.010,0.691,-0.022,0.722,0.0000000,0.0000000,3181.605,0.000,0.000,0.000,0,00:00:00,0,0.000,3181.605,108604.914,23.679,505.443,0.000,0.261,-39.613,0.031,-0.002,0.014,-0.007,0.000,0.000
28.986,2,0,-3.595,-3.013,-1447.174,-5.354,-4.624,-12.690,-2.259,-1.831,-39.310,0.000,0.000,0.0103675,0.000,9144.000,0.035,2.511,1086.049,23.681,-588.855,-1438.292,-39.415,0.060,0.400,0.026,-0.041,0.008,0.000,0.000,0.000,0.011,0.690,-0.022,0.723,0.0000000,0.0000000,3181.605,0.000,0.000,0.000,0,00:00:00,0,0.000,3181.605,108604.914,23.679,505.443,0.000,0.261,-39.613,0.031,-0.002,0.014,-0.007,0.000,0.000
29.087,2,0,-3.748,-3.155,-1442.618,-5.365,-4.651,-12.095,-2.082,-1.923,-38.754,0.000,0.000,0.0103675,0.000,9144.000,0.042,2.745,1081.898,23.352,-556.151,-1405.588,-38.857,-0.056,0.258,0.001,0.001,-0.012,0.000,0.000,0.000,0.011,0.690,-0.023,0.723,0.0000000,0.0000000,3231.526,0.000,0.000,0.000,0,00:00:00,0,0.000,3231.526,108201.789,23.349,501.551,0.000,0.269,-38.909,0.083,0.001,0.001,0.015,0.000,0.000
29.188,2,0,-3.887,-3.285,-1438.648,-5.368,-4.671,-11.983,-2.076,-1.929,-38.754,0.000,0.000,0.0103675,0.000,9144.000,0.041,2.740,1081.898,23.352,-556.151,-1405.588,-38.857,-0.056,0.258,0.001,0.001,-0.012,0.000,0.000,0.000,0.010,0.690,-0.023,0.723,0.0000000,0.0000000,3231.526,0.000,0.000,0.000,0,00:00:00,0,0.000,3231.526,108201.789,23.349,501.551,0.000,0.269,-38.909,0.083,0.001,0.001,0.015,0.000,0.000
29.289,2,0,-4.014,-3.405,-1438.619,-5.379,-4.675,-14.776,-2.218,-1.825,-38.269,0.000,0.000,0.0103675,0.000,9144.000,0.040,2.734,1084.972,23.599,-580.379,-1429.816,-38.375,-0.040,0.345,-0.017,-0.019,0.013,0.000,0.000,0.000,0.010,0.689,-0.022,0.724,0.0000000,0.0000000,3281.065,0.000,0.000,0.000,0,00:00:00,0,0.000,3281.065,108497.031,23.598,497.718,0.000,0.346,-38.376,0.045,0.005,-0.009,-0.025,0.000,0.000
29.390,2,0,-4.131,-3.513,-1434.093,-5.402,-4.672,-13.934,-2.398,-1.817,-37.602,0.000,0.000,0.0103675,0.000,9144.000,0.048,2.843,1080.683,23.258,-546.556,-1395.993,-37.719,-0.106,0.489,-0.014,-0.020,-0.029,0.000,0.000,0.000,0.009,0.689,-0.023,0.725,0.0000000,0.0000000,3330.231,0.000,0.000,0.000,0,00:00:00,0,0.000,3330.231,108068.477,23.259,493.942,0.000,0.393,-37.732,-0.050,0.021,0.001,0.007,0.000,0.000
29.491,2,0,-4.238,-3.610,-1430.129,-5.426,-4.659,-13.575,-2.468,-1.772,-37.600,0.000,0.000,0.0103675,0.000,9144.000,0.045,2.957,1080.683,23.258,-546.556,-1395.993,-37.719,-0.106,0.489,-0.014,-0.020,-0.029,0.000,0.000,0.000,0.007,0.688,-0.023,0.725,0.0000000,0.0000000,3330.231,0.000,0.000,0.000,0,00:00:00,0,0.000,3330.231,108068.477,23.259,493.942,0.000,0.393,-37.732,-0.050,0.021,0.001,0.007,0.000,0.000
29.592,2,0,-4.337,-3.697,-1429.675,-5.432,-4.638,-15.823,-2.341,-1.735,-37.157,0.000,0.000,0.0103675,0.000,9144.000,0.045,3.071,1083.385,23.469,-567.878,-1417.315,-37.269,0.016,0.339,0.027,-0.013,-0.038,0.000,0.000,0.000,0.007,0.687,-0.026,0.726,0.0000000,0.0000000,3379.027,0.000,0.000,0.000,0,00:00:00,0,0.000,3379.027,108334.148,23.467,490.222,0.000,0.330,-37.205,0.034,-0.002,0.000,0.011,0.000,0.000
29.693,2,0,-4.428,-3.773,-1429.480,-5.438,-4.624,-18.093,-2.384,-1.842,-37.149,0.000,0.000,0.0103675,0.000,9144.000,0.050,3.151,1083.385,23.469,-567.878,-1417.315,-37.269,0.016,0.339,0.027,-0.013,-0.038,0.000,0.000,0.000,0.007,0.687,-0.028,0.726,0.0000000,0.0000000,3379.027,0.000,0.000,0.000,0,00:00:00,0,0.000,3379.027,108334.148,23.467,490.222,0.000,0.330,-37.205,0.034,-0.002,0.000,0.011,0.000,0.000
