State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - Acutal Angle (deg),State - CdA,State - Est Apo (m),State - Target Apogee (m),State - Mach Number,State - Tilt [deg],State - Pos - Accel Integrated [m],State - Velo - Accel Integrated [m/s],State - Baro Correction Altitude Delta [m],MockBarometer - Pres (hPa),MockBarometer - Temp (C),MockBarometer - Alt ASL (m),MockBarometer - Alt AGL (m),MockIMU - AccX (m/s^2),MockIMU - AccY (m/s^2),MockIMU - AccZ (m/s^2),MockIMU - GyroX (rad/s),MockIMU - GyroY (rad/s),MockIMU - GyroZ (rad/s),MockIMU - MagX (uT),MockIMU - MagY (uT),MockIMU - MagZ (uT),MockIMU - OriX,MockIMU - OriY,MockIMU - OriZ,MockIMU - OriW,MockGPS - Lat,MockGPS - Lon,MockGPS - Alt (m),MockGPS - Disp X (m),MockGPS - Disp Y (m),MockGPS - Disp Z (m),MockGPS - Fix Quality,MockGPS - Time of Day,E5 - Rel Steps,MockBR - Battery Voltage (V),MockBR - ALT (m),MockBR - PRES (Pa),MockBR - TEMP (C),MockBR - VEL (m/s),MockBR - ANG (deg),MockBR - ACCX (m/s^2),MockBR - ACCY (m/s^2),MockBR - ACCZ (m/s^2),MockBR - GYROX (rad/s),MockBR - GYROY (rad/s),MockBR - GYROZ (rad/s),MockBR - ROLL (deg),MockBR - TILT (deg)
87.023,4,0,0.041,-0.018,8284.717,0.029,-0.056,-71.608,-0.032,0.091,0.045,65.000,0.000,0.0116870,9166.400,9144.000,0.266,10.528,-7809.018,80.540,0.126,299.784,-44.597,9164.889,8281.380,0.034,0.073,0.071,0.149,-0.068,-0.074,0.000,0.000,0.000,-0.122,-0.630,-0.142,0.754,0.0000000,0.0000000,8298.323,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8298.323,29976.311,-44.600,83.811,0.000,0.031,-0.313,-0.004,-0.014,0.002,-0.007,0.000,0.000
87.124,4,0,0.040,-0.021,8277.028,0.028,-0.042,-71.930,0.004,0.129,0.193,65.000,0.000,0.0116870,9166.400,9144.000,0.266,10.150,-7800.962,80.559,0.126,300.099,-44.551,9157.860,8274.351,0.184,0.121,0.074,0.075,-0.084,0.021,0.000,0.000,0.000,-0.121,-0.634,-0.138,0.752,0.0000000,0.0000000,8290.961,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8290.961,30010.324,-44.551,83.826,0.000,0.145,-0.111,-0.099,-0.005,0.010,0.007,0.000,0.000
87.225,4,0,0.039,-0.023,8269.355,0.037,-0.042,-72.219,0.116,-0.019,0.159,65.000,0.000,0.0116870,9166.400,9144.000,0.266,9.673,-7792.905,80.575,0.126,300.431,-44.503,9150.481,8266.972,0.176,0.021,-0.087,0.048,-0.028,0.068,0.000,0.000,0.000,-0.121,-0.635,-0.134,0.751,0.0000000,0.0000000,8283.598,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8283.598,30040.639,-44.507,83.839,0.000,0.039,-0.199,-0.017,-0.002,-0.025,0.001,0.000,0.000
87.326,4,0,0.039,-0.024,8261.719,0.028,-0.035,-72.454,-0.068,0.064,0.215,65.000,0.000,0.0116870,9166.400,9144.000,0.266,9.515,-7784.845,80.597,0.126,300.755,-44.456,9143.250,8259.740,0.199,0.036,0.117,0.188,-0.127,-0.004,0.000,0.000,0.000,-0.115,-0.641,-0.127,0.749,0.0000000,0.0000000,8276.232,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8276.232,30078.742,-44.452,83.852,0.000,-0.039,-0.244,-0.011,0.012,-0.016,-0.013,0.000,0.000
87.427,4,0,0.038,-0.024,8254.099,0.028,-0.021,-72.670,0.018,0.118,0.099,65.000,0.000,0.0116870,9166.400,9144.000,0.266,8.802,-7776.784,80.607,0.126,301.087,-44.408,9135.874,8252.365,0.095,0.117,0.039,-0.020,0.079,-0.062,0.000,0.000,0.000,-0.113,-0.638,-0.131,0.751,0.0000000,0.0000000,8268.865,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8268.865,30110.602,-44.406,83.863,0.000,0.042,-0.112,-0.002,0.021,0.002,-0.018,0.000,0.000
87.528,4,0,0.037,-0.024,8246.508,0.029,-0.014,-72.838,0.032,0.057,0.204,65.000,0.000,0.0116870,9166.400,9144.000,0.266,9.255,-7768.722,80.627,0.126,301.415,-44.361,9128.594,8245.085,0.203,0.064,0.020,-0.013,-0.122,0.008,0.000,0.000,0.000,-0.115,-0.642,-0.130,0.747,0.0000000,0.0000000,8261.498,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8261.498,30145.156,-44.356,83.874,0.000,-0.001,-0.067,0.034,0.002,-0.001,0.007,0.000,0.000
87.629,4,0,0.036,-0.022,8238.898,0.037,-0.005,-73.017,0.098,0.079,0.108,65.000,0.000,0.0116870,9166.400,9144.000,0.266,8.553,-7760.658,80.638,0.126,301.758,-44.311,9120.977,8237.468,0.118,0.105,-0.050,0.057,-0.124,0.152,0.000,0.000,0.000,-0.118,-0.646,-0.122,0.744,0.0000000,0.0000000,8254.130,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8254.130,30180.701,-44.304,83.883,0.000,0.007,0.023,0.120,0.005,-0.009,0.003,0.000,0.000
87.730,4,0,0.036,-0.021,8231.321,0.035,-0.013,-73.175,-0.006,-0.094,-0.070,65.000,0.000,0.0116870,9166.400,9144.000,0.266,7.845,-7752.595,80.631,0.126,302.085,-44.264,9113.713,8230.204,-0.068,-0.088,-0.035,0.004,0.032,0.071,0.000,0.000,0.000,-0.120,-0.645,-0.119,0.745,0.0000000,0.0000000,8246.760,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8246.760,30209.559,-44.263,83.892,0.000,0.122,-0.055,-0.034,-0.001,-0.003,-0.012,0.000,0.000
87.831,4,0,0.036,-0.020,8223.746,0.037,-0.014,-73.297,0.037,-0.016,0.160,65.000,0.000,0.0116870,9166.400,9144.000,0.266,8.029,-7744.530,80.647,0.126,302.422,-44.216,9106.249,8222.739,0.164,-0.005,-0.015,0.092,0.170,-0.092,0.000,0.000,0.000,-0.113,-0.639,-0.121,0.751,0.0000000,0.0000000,8239.390,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8239.390,30240.762,-44.218,83.899,0.000,-0.004,-0.059,-0.079,0.002,-0.006,-0.004,0.000,0.000
87.932,4,0,0.036,-0.020,8216.255,0.025,-0.011,-73.361,-0.096,0.022,0.019,65.000,0.000,0.0116870,9166.400,9144.000,0.266,9.016,-7736.465,80.649,0.126,302.734,-44.171,9099.350,8215.841,0.003,-0.012,0.100,-0.118,0.025,-0.000,0.000,0.000,0.000,-0.117,-0.638,-0.125,0.751,0.0000000,0.0000000,8232.019,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8232.019,30272.764,-44.172,83.905,0.000,0.059,-0.185,-0.084,-0.002,-0.015,0.009,0.000,0.000
88.033,4,0,0.035,-0.019,8208.765,0.039,-0.015,-73.408,0.154,-0.052,0.133,65.000,0.000,0.0116870,9166.400,9144.000,0.266,9.152,-7728.399,80.662,0.126,303.071,-44.122,9091.903,8208.394,0.157,0.001,-0.139,0.021,-0.009,-0.048,0.000,0.000,0.000,-0.115,-0.639,-0.126,0.751,0.0000000,0.0000000,8224.647,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8224.647,30305.469,-44.125,83.911,0.000,-0.096,-0.077,0.038,0.009,0.003,-0.012,0.000,0.000
88.134,4,0,0.035,-0.019,8201.254,0.033,-0.018,-73.468,-0.041,-0.038,0.136,65.000,0.000,0.0116870,9166.400,9144.000,0.266,9.104,-7720.331,80.676,0.126,303.415,-44.073,9084.285,8200.776,0.130,-0.050,0.045,-0.063,-0.091,-0.075,0.000,0.000,0.000,-0.115,-0.642,-0.130,0.747,0.0000000,0.0000000,8217.275,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8217.275,30338.572,-44.077,83.916,0.000,-0.055,-0.030,-0.005,-0.002,0.003,-0.004,0.000,0.000
88.235,4,0,0.035,-0.018,8193.773,0.033,-0.012,-73.500,0.017,0.049,0.130,65.000,0.000,0.0116870,9166.400,9144.000,0.266,8.580,-7712.263,80.689,0.126,303.744,-44.026,9077.037,8193.527,0.129,0.051,0.020,-0.010,-0.013,0.000,0.000,0.000,0.000,-0.116,-0.642,-0.130,0.746,0.0000000,0.0000000,8209.903,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8209.903,30376.629,-44.022,83.919,0.000,0.011,-0.080,0.006,-0.018,0.010,-0.015,0.000,0.000
88.336,4,0,0.034,-0.017,8186.306,0.019,-0.004,-73.536,-0.115,0.073,-0.029,65.000,0.000,0.0116870,9166.400,9144.000,0.266,8.502,-7704.194,80.686,0.126,304.078,-43.978,9069.669,8186.159,-0.049,0.029,0.127,-0.004,0.046,-0.058,0.000,0.000,0.000,-0.114,-0.641,-0.133,0.747,0.0000000,0.0000000,8202.530,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8202.530,30403.975,-43.983,83.922,0.000,-0.050,-0.037,-0.065,0.009,0.001,-0.002,0.000,0.000
88.437,4,0,0.033,-0.015,8178.827,0.029,0.006,-73.574,0.111,0.088,-0.002,65.000,0.000,0.0116870,9166.400,9144.000,0.266,8.767,-7696.125,80.685,0.126,304.419,-43.929,9062.147,8178.638,0.009,0.122,-0.072,-0.109,0.069,-0.034,0.000,0.000,0.000,-0.116,-0.638,-0.138,0.749,0.0000000,0.0000000,8195.157,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8195.157,30442.006,-43.929,83.924,0.000,0.045,-0.047,0.046,0.010,0.003,0.006,0.000,0.000
88.538,4,0,0.033,-0.014,8171.378,0.043,-0.007,-73.602,0.163,-0.136,-0.146,65.000,0.000,0.0116870,9166.400,9144.000,0.266,9.166,-7688.058,80.671,0.126,304.748,-43.882,9054.907,8171.397,-0.110,-0.071,-0.221,0.041,0.027,-0.093,0.000,0.000,0.000,-0.112,-0.638,-0.140,0.749,0.0000000,0.0000000,8187.785,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8187.785,30478.521,-43.876,83.925,0.000,0.052,0.030,0.050,-0.008,-0.010,-0.007,0.000,0.000
88.639,4,0,0.033,-0.014,8164.009,0.032,-0.022,-73.548,-0.093,-0.161,0.056,65.000,0.000,0.0116870,9166.400,9144.000,0.266,9.318,-7679.991,80.677,0.126,305.060,-43.837,9048.042,8164.533,0.053,-0.183,0.038,-0.069,-0.033,-0.008,0.000,0.000,0.000,-0.114,-0.638,-0.143,0.748,0.0000000,0.0000000,8180.412,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8180.412,30507.475,-43.835,83.926,0.000,0.027,0.005,0.071,-0.001,0.006,-0.007,0.000,0.000
88.740,4,0,0.033,-0.015,8156.580,0.036,-0.018,-73.545,0.056,0.031,0.036,65.000,0.000,0.0116870,9166.400,9144.000,0.266,9.133,-7671.923,80.680,0.126,305.416,-43.786,9040.209,8156.700,0.041,0.049,-0.036,0.023,-0.158,0.081,0.000,0.000,0.000,-0.117,-0.644,-0.138,0.743,0.0000000,0.0000000,8173.039,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8173.039,30539.234,-43.790,83.925,0.000,-0.029,-0.010,0.057,-0.003,0.003,0.001,0.000,0.000
88.841,4,0,0.034,-0.015,8150.193,0.040,-0.014,-72.764,0.055,0.032,0.036,65.000,0.000,0.0116870,9166.400,9144.000,0.266,8.224,-7663.854,80.684,0.126,305.416,-43.786,9040.209,8156.700,0.041,0.049,-0.036,0.023,-0.158,0.081,0.000,0.000,0.000,-0.120,-0.650,-0.133,0.739,0.0000000,0.0000000,8173.039,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8173.039,30539.234,-43.790,83.925,0.000,-0.029,-0.010,0.057,-0.003,0.003,0.001,0.000,0.000
88.942,4,0,0.034,-0.015,8142.759,0.033,-0.024,-72.837,-0.051,-0.099,-0.097,65.000,0.000,0.0116870,9166.400,9144.000,0.266,7.317,-7655.787,80.674,0.126,306.069,-43.693,9025.876,8142.366,-0.096,-0.113,-0.001,-0.218,-0.195,-0.264,0.000,0.000,0.000,-0.121,-0.657,-0.149,0.729,0.0000000,0.0000000,8158.294,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8158.294,30606.875,-43.693,83.923,0.000,0.000,0.018,0.004,0.028,0.007,0.014,0.000,0.000
89.043,4,0,0.034,-0.016,8135.281,0.047,-0.027,-72.926,0.156,-0.047,0.015,65.000,0.000,0.0116870,9166.400,9144.000,0.266,6.212,-7647.719,80.675,0.126,306.420,-43.643,9018.172,8134.663,0.029,0.017,-0.161,-0.028,-0.174,-0.204,0.000,0.000,0.000,-0.116,-0.664,-0.156,0.722,0.0000000,0.0000000,8150.922,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8150.922,30643.430,-43.641,83.920,0.000,0.045,0.002,-0.076,-0.004,-0.004,0.015,0.000,0.000
89.144,4,0,0.035,-0.016,8127.808,0.045,-0.013,-73.005,0.002,0.137,0.012,65.000,0.000,0.0116870,9166.400,9144.000,0.266,5.217,-7639.652,80.677,0.126,306.758,-43.595,9010.782,8127.273,0.000,0.127,0.052,-0.104,-0.008,-0.167,0.000,0.000,0.000,-0.115,-0.664,-0.166,0.720,0.0000000,0.0000000,8143.550,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8143.550,30672.490,-43.599,83.917,0.000,0.008,0.073,0.051,-0.009,0.003,0.029,0.000,0.000
89.245,4,0,0.036,-0.015,8120.409,0.043,-0.002,-73.025,-0.004,0.103,-0.010,65.000,0.000,0.0116870,9166.400,9144.000,0.266,5.201,-7631.584,80.676,0.126,307.072,-43.550,9003.891,8120.382,-0.019,0.093,0.043,-0.030,-0.102,-0.002,0.000,0.000,0.000,-0.116,-0.668,-0.166,0.716,0.0000000,0.0000000,8136.179,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8136.179,30710.809,-43.545,83.913,0.000,-0.100,0.152,0.013,0.002,0.012,0.020,0.000,0.000
89.346,4,0,0.036,-0.013,8112.942,0.024,0.018,-73.109,-0.166,0.188,-0.160,65.000,0.000,0.0116870,9166.400,9144.000,0.266,4.626,-7623.518,80.660,0.126,307.432,-43.499,8996.020,8112.511,-0.186,0.097,0.212,-0.013,0.075,-0.024,0.000,0.000,0.000,-0.115,-0.665,-0.168,0.718,0.0000000,0.0000000,8128.808,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8128.808,30745.113,-43.496,83.908,0.000,0.029,0.035,0.037,-0.008,0.017,0.019,0.000,0.000
89.447,4,0,0.035,-0.011,8105.507,0.036,0.015,-73.150,0.140,-0.041,-0.024,65.000,0.000,0.0116870,9166.400,9144.000,0.266,5.060,-7615.452,80.657,0.126,307.761,-43.452,8988.829,8105.320,-0.010,0.020,-0.146,-0.219,0.156,0.078,0.000,0.000,0.000,-0.125,-0.657,-0.173,0.723,0.0000000,0.0000000,8121.438,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8121.438,30774.699,-43.454,83.903,0.000,0.043,0.057,-0.103,-0.013,0.002,-0.011,0.000,0.000
89.548,4,0,0.035,-0.008,8098.130,0.036,0.024,-73.136,0.014,0.094,0.058,65.000,0.000,0.0116870,9166.400,9144.000,0.266,6.022,-7607.386,80.663,0.126,308.082,-43.407,8981.829,8098.319,0.052,0.093,0.032,0.144,0.252,0.187,0.000,0.000,0.000,-0.123,-0.648,-0.163,0.733,0.0000000,0.0000000,8114.069,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8114.069,30809.629,-43.405,83.897,0.000,-0.000,0.098,-0.054,-0.018,-0.008,-0.002,0.000,0.000
89.649,4,0,0.035,-0.004,8090.676,0.031,0.047,-73.200,-0.034,0.221,-0.140,65.000,0.000,0.0116870,9166.400,9144.000,0.266,7.432,-7599.321,80.649,0.126,308.446,-43.355,8973.903,8090.394,-0.158,0.186,0.100,0.080,-0.109,0.032,0.000,0.000,0.000,-0.122,-0.653,-0.159,0.731,0.0000000,0.0000000,8106.700,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8106.700,30841.443,-43.359,83.891,0.000,-0.053,0.165,-0.019,-0.010,-0.006,-0.001,0.000,0.000
89.750,4,0,0.035,0.001,8083.269,0.036,0.053,-73.207,0.067,0.064,0.033,65.000,0.000,0.0116870,9166.400,9144.000,0.266,6.797,-7591.256,80.652,0.126,308.771,-43.309,8966.819,8083.309,0.036,0.086,-0.033,-0.052,-0.016,0.190,0.000,0.000,0.000,-0.131,-0.652,-0.154,0.731,0.0000000,0.0000000,8099.333,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8099.333,30876.268,-43.310,83.884,0.000,-0.038,0.122,-0.023,-0.001,-0.019,-0.003,0.000,0.000
89.851,4,0,0.035,0.006,8075.874,0.031,0.054,-73.216,-0.032,0.010,-0.086,65.000,0.000,0.0116870,9166.400,9144.000,0.266,6.713,-7583.192,80.644,0.126,309.107,-43.261,8959.503,8075.993,-0.089,-0.003,0.023,0.001,-0.010,0.085,0.000,0.000,0.000,-0.133,-0.651,-0.150,0.732,0.0000000,0.0000000,8091.966,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8091.966,30914.717,-43.256,83.876,0.000,0.036,0.059,0.032,0.011,-0.002,-0.006,0.000,0.000
89.952,4,0,0.034,0.010,8068.435,0.038,0.042,-73.265,0.087,-0.116,-0.165,65.000,0.000,0.0116870,9166.400,9144.000,0.266,6.657,-7575.129,80.627,0.126,309.461,-43.211,8951.807,8068.298,-0.151,-0.070,-0.144,-0.189,-0.064,0.007,0.000,0.000,0.000,-0.141,-0.652,-0.156,0.728,0.0000000,0.0000000,8084.600,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8084.600,30946.721,-43.210,83.868,0.000,0.038,0.105,-0.087,-0.002,-0.001,0.009,0.000,0.000
90.053,4,0,0.035,0.013,8061.050,0.057,0.055,-73.263,0.211,0.139,-0.095,65.000,0.000,0.0116870,9166.400,9144.000,0.266,6.287,-7567.067,80.618,0.126,309.784,-43.166,8944.781,8061.272,-0.080,0.212,-0.146,0.058,-0.050,-0.016,0.000,0.000,0.000,-0.139,-0.655,-0.154,0.727,0.0000000,0.0000000,8077.235,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8077.235,30972.773,-43.174,83.859,0.000,-0.067,0.081,-0.125,0.010,-0.011,-0.002,0.000,0.000
90.154,4,0,0.037,0.017,8053.647,0.054,0.046,-73.282,-0.011,-0.085,-0.173,65.000,0.000,0.0116870,9166.400,9144.000,0.266,6.002,-7559.007,80.600,0.126,310.130,-43.117,8937.266,8053.756,-0.170,-0.081,-0.042,0.039,-0.000,0.075,0.000,0.000,0.000,-0.140,-0.654,-0.150,0.728,0.0000000,0.0000000,8069.872,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8069.872,31013.320,-43.116,83.850,0.000,-0.065,0.047,-0.028,0.010,-0.007,0.009,0.000,0.000
90.255,4,0,0.038,0.019,8046.249,0.046,0.032,-73.305,-0.056,-0.127,-0.262,65.000,0.000,0.0116870,9166.400,9144.000,0.265,6.000,-7550.950,80.574,0.126,310.469,-43.069,8929.909,8046.400,-0.262,-0.137,-0.028,-0.045,-0.005,-0.002,0.000,0.000,0.000,-0.141,-0.654,-0.152,0.727,0.0000000,0.0000000,8062.509,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8062.509,31039.412,-43.080,83.840,0.000,0.026,0.078,0.040,-0.015,0.003,0.011,0.000,0.000
90.356,4,0,0.039,0.020,8038.873,0.055,0.041,-73.283,0.106,0.105,0.018,65.000,0.000,0.0116870,9166.400,9144.000,0.265,5.971,-7542.892,80.576,0.126,310.803,-43.022,8922.678,8039.168,0.024,0.138,-0.053,0.053,-0.048,0.006,0.000,0.000,0.000,-0.140,-0.656,-0.149,0.726,0.0000000,0.0000000,8055.148,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8055.148,31076.699,-43.027,83.830,0.000,-0.042,0.167,0.043,0.006,-0.009,-0.005,0.000,0.000
90.457,4,0,0.041,0.022,8031.534,0.054,0.045,-73.247,0.014,0.053,-0.107,65.000,0.000,0.0116870,9166.400,9144.000,0.265,5.697,-7534.836,80.565,0.126,311.132,-42.976,8915.556,8032.046,-0.108,0.052,-0.002,0.044,-0.048,-0.244,0.000,0.000,0.000,-0.131,-0.660,-0.157,0.723,0.0000000,0.0000000,8047.788,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8047.788,31115.422,-42.972,83.819,0.000,0.013,0.165,0.025,-0.005,0.003,-0.010,0.000,0.000
90.558,4,0,0.042,0.025,8024.179,0.057,0.054,-73.230,0.052,0.099,-0.168,65.000,0.000,0.0116870,9166.400,9144.000,0.265,5.419,-7526.781,80.549,0.126,311.477,-42.927,8908.085,8024.576,-0.168,0.107,-0.027,-0.015,0.191,-0.053,0.000,0.000,0.000,-0.128,-0.653,-0.160,0.729,0.0000000,0.0000000,8040.429,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8040.429,31148.311,-42.926,83.807,0.000,-0.014,0.085,-0.008,0.004,-0.008,-0.004,0.000,0.000
90.659,4,0,0.043,0.028,8016.830,0.044,0.060,-73.214,-0.107,0.074,-0.191,65.000,0.000,0.0116870,9166.400,9144.000,0.265,6.514,-7518.728,80.530,0.126,311.816,-42.879,8900.760,8017.250,-0.204,0.021,0.105,-0.026,0.006,0.050,0.000,0.000,0.000,-0.131,-0.653,-0.159,0.729,0.0000000,0.0000000,8033.071,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8033.071,31182.160,-42.879,83.796,0.000,-0.017,0.168,-0.039,0.006,0.006,-0.004,0.000,0.000
90.760,4,0,0.043,0.031,8009.496,0.048,0.066,-73.177,0.060,0.074,-0.084,65.000,0.000,0.0116870,9166.400,9144.000,0.265,6.552,-7510.676,80.521,0.126,312.152,-42.832,8893.505,8009.996,-0.083,0.090,-0.034,-0.111,0.029,-0.076,0.000,0.000,0.000,-0.132,-0.651,-0.166,0.729,0.0000000,0.0000000,8025.715,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8025.715,31212.543,-42.836,83.784,0.000,0.026,0.120,-0.040,-0.026,-0.006,0.001,0.000,0.000
90.861,4,0,0.043,0.034,8003.193,0.052,0.072,-72.372,0.061,0.074,-0.083,65.000,0.000,0.0116870,9166.400,9144.000,0.265,6.733,-7502.624,80.513,0.126,312.152,-42.832,8893.505,8009.996,-0.083,0.090,-0.034,-0.111,0.029,-0.076,0.000,0.000,0.000,-0.133,-0.650,-0.172,0.728,0.0000000,0.0000000,8025.715,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8025.715,31212.543,-42.836,83.784,0.000,0.026,0.120,-0.040,-0.026,-0.006,0.001,0.000,0.000
90.962,4,0,0.044,0.038,7995.786,0.049,0.076,-72.464,0.002,0.067,-0.196,65.000,0.000,0.0116870,9166.400,9144.000,0.265,6.918,-7494.575,80.493,0.126,312.832,-42.737,8878.830,7995.321,-0.200,0.054,0.003,-0.020,-0.016,-0.090,0.000,0.000,0.000,-0.131,-0.651,-0.176,0.727,0.0000000,0.0000000,8011.008,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8011.008,31285.525,-42.734,83.758,0.000,-0.034,0.206,-0.080,-0.001,-0.012,-0.011,0.000,0.000
91.063,4,0,0.044,0.041,7988.352,0.038,0.068,-72.564,-0.090,-0.057,-0.141,65.000,0.000,0.0116870,9166.400,9144.000,0.265,6.830,-7486.527,80.479,0.126,313.183,-42.688,8871.280,7987.771,-0.143,-0.095,0.040,-0.060,-0.018,0.031,0.000,0.000,0.000,-0.134,-0.651,-0.177,0.726,0.0000000,0.0000000,8003.656,0.000,0.000,0.000,0,00:00:00,-13651,0.000,8003.656,31320.143,-42.685,83.744,0.000,-0.015,0.098,0.014,0.011,-0.007,0.016,0.000,0.000
91.164,4,0,0.044,0.044,7980.990,0.048,0.074,-72.595,0.119,0.077,-0.065,65.000,0.000,0.0116870,9166.400,9144.000,0.265,6.738,-7478.480,80.473,0.126,313.501,-42.643,8864.427,7980.918,-0.059,0.119,-0.081,0.059,-0.106,0.134,0.000,0.000,0.000,-0.138,-0.654,-0.169,0.724,0.0000000,0.0000000,7996.307,0.000,0.000,0.000,0,00:00:00,-13651,0.000,7996.307,31351.307,-42.641,83.730,0.000,-0.034,0.168,-0.009,0.005,0.004,0.021,0.000,0.000
91.265,4,0,0.043,0.046,7973.639,0.039,0.077,-72.647,-0.062,0.059,-0.386,65.000,0.000,0.0116870,9166.400,9144.000,0.265,6.121,-7470.436,80.434,0.126,313.839,-42.596,8857.166,7973.657,-0.392,0.012,0.048,-0.113,-0.203,-0.165,0.000,0.000,0.000,-0.138,-0.661,-0.178,0.715,0.0000000,0.0000000,7988.958,0.000,0.000,0.000,0,00:00:00,-13651,0.000,7988.958,31384.297,-42.595,83.716,0.000,0.036,0.119,0.007,0.004,-0.011,0.018,0.000,0.000
91.366,4,0,0.043,0.049,7966.317,0.040,0.072,-72.658,0.028,-0.025,-0.239,65.000,0.000,0.0116870,9166.400,9144.000,0.265,4.978,-7462.395,80.410,0.126,314.170,-42.550,8850.060,7966.550,-0.235,-0.015,-0.058,-0.061,0.060,0.158,0.000,0.000,0.000,-0.145,-0.658,-0.174,0.718,0.0000000,0.0000000,7981.612,0.000,0.000,0.000,0,00:00:00,-13651,0.000,7981.612,31423.199,-42.541,83.702,0.000,-0.019,0.208,0.005,0.010,0.003,0.005,0.000,0.000
91.467,4,0,0.042,0.051,7958.941,0.034,0.070,-72.691,-0.033,-0.000,-0.059,65.000,0.000,0.0116870,9166.400,9144.000,0.265,5.331,-7454.355,80.404,0.126,314.529,-42.500,8842.347,7958.838,-0.061,-0.017,0.023,-0.041,0.178,-0.064,0.000,0.000,0.000,-0.143,-0.651,-0.179,0.723,0.0000000,0.0000000,7974.267,0.000,0.000,0.000,0,00:00:00,-13651,0.000,7974.267,31450.914,-42.502,83.687,0.000,-0.028,0.158,-0.033,-0.007,0.004,0.003,0.000,0.000
91.568,4,0,0.042,0.052,7951.579,0.035,0.068,-72.723,0.030,0.010,-0.170,65.000,0.000,0.0116870,9166.400,9144.000,0.264,6.357,-7446.316,80.387,0.126,314.867,-42.452,8835.093,7951.584,-0.167,0.017,-0.042,-0.187,0.075,-0.066,0.000,0.000,0.000,-0.147,-0.647,-0.188,0.724,0.0000000,0.0000000,7966.924,0.000,0.000,0.000,0,00:00:00,-13651,0.000,7966.924,31483.104,-42.457,83.671,0.000,-0.026,0.143,0.059,0.002,0.007,-0.017,0.000,0.000
91.669,4,0,0.041,0.053,7944.189,0.045,0.059,-72.766,0.116,-0.064,-0.099,65.000,0.000,0.0116870,9166.400,9144.000,0.264,6.820,-7438.278,80.377,0.126,315.219,-42.403,8827.554,7944.045,-0.081,-0.005,-0.144,-0.094,0.070,-0.116,0.000,0.000,0.000,-0.146,-0.645,-0.196,0.724,0.0000000,0.0000000,7959.583,0.000,0.000,0.000,0,00:00:00,-13651,0.000,7959.583,31520.207,-42.406,83.655,0.000,-0.090,0.220,-0.060,-0.003,-0.009,-0.001,0.000,0.000
91.770,4,0,0.042,0.053,7937.832,0.054,0.049,-72.035,0.116,-0.064,-0.100,65.000,0.000,0.0116870,9166.400,9144.000,0.264,7.241,-7430.242,80.367,0.126,315.219,-42.403,8827.554,7944.045,-0.081,-0.005,-0.144,-0.094,0.070,-0.116,0.000,0.000,0.000,-0.145,-0.642,-0.204,0.725,0.0000000,0.0000000,7959.583,0.000,0.000,0.000,0,00:00:00,-13651,0.000,7959.583,31520.207,-42.406,83.655,0.000,-0.090,0.220,-0.060,-0.003,-0.009,-0.001,0.000,0.000
